,base_price,date,count,num_id
32159,5.3371,1/2/2019,2,3718789-18 _ 5210.0
25114,2.1941,1/2/2019,2,53502724-1 _ 1600.0
32161,5.3375,1/2/2019,2,097-00134-0000 _ 1009.0
32163,5.3387,1/2/2019,2,9998540 _ 1600.0
32179,5.34,1/2/2019,2,A9395-3 _ 1600.0
25112,2.194,1/2/2019,2,D55342E07B205BR _ 1045.0
32167,5.34,1/2/2019,2,NAS622CT2 _ 1103.0
32169,5.34,1/2/2019,2,322-0674-005 _ 1009.0
32195,5.3553,1/2/2019,2,012-01697-0001 _ 5210.0
25091,2.1839,1/2/2019,2,SN728 _ 1600.0
32205,5.36,1/2/2019,2,M45938/5-8C _ 1062.0
32203,5.36,1/2/2019,2,10161276-201 _ 1064.0
25119,2.1983,1/2/2019,2,8521870-71 _ 1073.0
32183,5.3427,1/2/2019,2,34203324-001 _ 1039.0
32185,5.3467,1/2/2019,2,133-00569-0000 _ 5210.0
25101,2.19,1/2/2019,2,RWR80S5900DS _ 1006.0
32187,5.35,1/2/2019,2,10162659-103 _ 1064.0
32189,5.35,1/2/2019,2,31-2347-1 _ 1600.0
32190,5.35,1/2/2019,2,TFMR1075 _ 1600.0
32129,5.31,1/2/2019,2,MRH500 _ 1600.0
25098,2.19,1/2/2019,2,133-00096-0029 _ 1009.0
25103,2.19,1/2/2019,2,52000823-4 _ 1073.0
25097,2.19,1/2/2019,2,0450-3 _ 1009.0
32197,5.3578,1/2/2019,2,7028439-320 _ 1009.0
32199,5.36,1/2/2019,2,321-1841-006 _ 5210.0
25094,2.19,1/2/2019,2,7014584-130 _ 5210.0
32201,5.36,1/2/2019,2,M55342K10B348DS _ 1045.0
25093,2.19,1/2/2019,2,401-0064-004 _ 5210.0
32193,5.353,1/2/2019,2,A1111-3 _ 1600.0
32170,5.34,1/2/2019,2,4073356-114 _ 1009.0
32128,5.31,1/2/2019,2,16-2565-1 _ 1600.0
32126,5.31,1/2/2019,2,31-9988-1 _ 1600.0
25080,2.18,1/2/2019,2,16-1162-33 _ 1600.0
32229,5.3889,1/2/2019,2,75000515-006 _ 1095.0
25079,2.18,1/2/2019,2,25-1475-3 _ 1600.0
32231,5.39,1/2/2019,2,310-0579-002 _ 5210.0
32233,5.39,1/2/2019,2,60-4622-5 _ 1600.0
32234,5.39,1/2/2019,2,MTC899 _ 1600.0
25077,2.18,1/2/2019,2,53001956-3 _ 1039.0
25081,2.18,1/2/2019,2,61-2508-5 _ 1600.0
32211,5.3699,1/2/2019,2,04750580-0001 _ 5210.0
25061,2.1747,1/2/2019,2,JANTX1N754A-1 _ 1039.0
32269,5.42,1/2/2019,2,M85049/48-2-2 _ 1062.0
25045,2.17,1/2/2019,2,208345-2001 _ 1009.0
32302,5.44,1/2/2019,2,7000436-401 _ 1009.0
25042,2.17,1/2/2019,2,120-02425-0000 _ 5210.0
32304,5.4405,1/2/2019,2,51012-0067 _ 1009.0
32227,5.3867,1/2/2019,2,53504322-1 _ 1600.0
32305,5.4412,1/2/2019,2,34215767-001 _ 1039.0
32225,5.3831,1/2/2019,2,22006823-090 _ 1065.0
32223,5.3811,1/2/2019,2,4056556 _ 5210.0
32259,5.4136,1/2/2019,2,1N5806US _ 1006.0
32261,5.42,1/2/2019,2,047-06874-0001 _ 5210.0
25063,2.175,1/2/2019,2,60-4903-1 _ 1600.0
32263,5.42,1/2/2019,2,4041182-217 _ 1009.0
32241,5.4,1/2/2019,2,10374-1 _ 1600.0
32239,5.4,1/2/2019,2,NAS620N4 _ 1006.0
25075,2.18,1/2/2019,2,34096917-02-06 _ 1045.0
32237,5.4,1/2/2019,2,7000045 _ 5210.0
32213,5.37,1/2/2019,2,M85528/2-22-A-01 _ 1073.0
25087,2.182,1/2/2019,2,A6883 _ 1600.0
32215,5.3791,1/2/2019,2,4066410 _ 1103.0
32217,5.38,1/2/2019,2,M55302/64-B10F _ 1073.0
25085,2.182,1/2/2019,2,7003149-530 _ 5210.0
32219,5.38,1/2/2019,2,CO811 _ 1600.0
32220,5.38,1/2/2019,2,A8171-1 _ 1600.0
32265,5.42,1/2/2019,2,Y14870R10000B9 _ 1045.0
25041,2.17,1/2/2019,2,69002009-001 _ 5210.0
32307,5.45,1/2/2019,2,3602214-0003 _ 5010.0
32280,5.4232,1/2/2019,2,380-1416-ND//TE _ 1045.0
32267,5.42,1/2/2019,2,MS3215-3009 _ 1008.0
25053,2.17,1/2/2019,2,11-6552-3 _ 1600.0
32284,5.43,1/2/2019,2,643-0755-004 _ 5210.0
32285,5.43,1/2/2019,2,7024075-901 _ 5210.0
25051,2.17,1/2/2019,2,7010.346//TE _ 1039.0
32288,5.43,1/2/2019,2,4074224-733 _ 1009.0
32290,5.43,1/2/2019,2,26021102-101 _ 1062.0
25048,2.17,1/2/2019,2,D55342K07B3E01R _ 1045.0
32292,5.44,1/2/2019,2,31012-0003 _ 5253.0
25047,2.17,1/2/2019,2,74374984-054 _ 1045.0
32282,5.425,1/2/2019,2,7004976-2 _ 1009.0
25089,2.1831,1/2/2019,2,TE455 _ 1600.0
32209,5.3639,1/2/2019,2,61-3758-1 _ 1600.0
32207,5.36,1/2/2019,2,16-1175-1 _ 1600.0
25054,2.17,1/2/2019,2,RH129 _ 1600.0
32278,5.4223,1/2/2019,2,2500923-2 _ 5210.0
25055,2.17,1/2/2019,2,60-1694-9 _ 1600.0
25056,2.17,1/2/2019,2,60-2833-1 _ 1600.0
25039,2.17,1/2/2019,2,4090697-977 _ 5253.0
32311,5.45,1/2/2019,2,SC434 _ 1600.0
32312,5.45,1/2/2019,2,55-2672-1 _ 1600.0
32313,5.45,1/2/2019,2,A2110-6 _ 1600.0
25037,2.17,1/2/2019,2,406-5538-002 _ 1095.0
32317,5.4531,1/2/2019,2,07005L33R0JABCA _ 1039.0
25035,2.1685,1/2/2019,2,A5349 _ 1600.0
32127,5.31,1/2/2019,2,11-2497-1 _ 1600.0
32319,5.46,1/2/2019,2,321-3069-004 _ 5210.0
32297,5.44,1/2/2019,2,088-00548-0000 _ 5210.0
32296,5.44,1/2/2019,2,088-01053-0000 _ 5210.0
32295,5.44,1/2/2019,2,148-05199-0002 _ 5210.0
32294,5.44,1/2/2019,2,7026400-402 _ 5210.0
32271,5.42,1/2/2019,2,60-5161-1 _ 1600.0
32272,5.42,1/2/2019,2,MISC747 _ 1600.0
32275,5.421,1/2/2019,2,M55342K06B105BR _ 1039.0
32320,5.46,1/2/2019,2,7014165 _ 5210.0
25108,2.19,1/2/2019,2,55-0225-10R05C _ 1600.0
32173,5.34,1/2/2019,2,68000934-101 _ 1064.0
25107,2.19,1/2/2019,2,60-3004A4B0656 _ 1600.0
32362,5.48,1/2/2019,2,B-18-0//TE _ 1045.0
32363,5.48,1/2/2019,2,B-18-2//TE _ 1045.0
25011,2.16,1/2/2019,2,7027204-902 _ 1103.0
32366,5.48,1/2/2019,2,TDG1026KC5 _ 1006.0
32368,5.48,1/2/2019,2,53501549-7 _ 1039.0
32369,5.48,1/2/2019,2,34214914-009 _ 1039.0
32372,5.48,1/2/2019,2,83-0825-1 _ 1600.0
32373,5.48,1/2/2019,2,AL095 _ 1600.0
25007,2.16,1/2/2019,2,122-49037-0000 _ 5210.0
25006,2.16,1/2/2019,2,122-49036-0000 _ 5210.0
32376,5.481,1/2/2019,2,53501496-117 _ 1600.0
25005,2.16,1/2/2019,2,643-0676-110 _ 5210.0
32378,5.4811,1/2/2019,2,CN6287 _ 1600.0
32356,5.4733,1/2/2019,2,M55342E12B3B01R _ 1045.0
25017,2.16,1/2/2019,2,OP777ARMZ _ 1045.0
25013,2.16,1/2/2019,2,404-4242-001 _ 1009.0
32353,5.47,1/2/2019,2,A5358 _ 1600.0
32360,5.48,1/2/2019,2,8051537-0001 _ 5210.0
32358,5.48,1/2/2019,2,3603473-0001 _ 5010.0
24938,2.13,1/2/2019,2,16-1546-1 _ 1600.0
32527,5.604,1/2/2019,2,7026400-401 _ 5210.0
32511,5.6,1/2/2019,2,C1206C106K8RAL _ 1045.0
24936,2.13,1/2/2019,2,7010.3410-ND//TE _ 1045.0
32515,5.6,1/2/2019,2,M83528/004C008 _ 1073.0
32516,5.6,1/2/2019,2,53500233-13 _ 1073.0
24934,2.13,1/2/2019,2,088-02271-0000 _ 1009.0
32519,5.6,1/2/2019,2,M39003/01-6285 _ 1039.0
32521,5.6,1/2/2019,2,MTC9703 _ 1600.0
32523,5.6004,1/2/2019,2,61-3683-1 _ 1600.0
32525,5.6036,1/2/2019,2,2N2907AUB _ 1006.0
32512,5.6,1/2/2019,2,34096917-04-05 _ 1045.0
32555,5.6201,1/2/2019,2,31-4231-3 _ 1600.0
24972,2.15,1/2/2019,2,7003154 _ 5210.0
24973,2.15,1/2/2019,2,009-05848-0000 _ 5210.0
25014,2.16,1/2/2019,2,2503220-9 _ 1009.0
32352,5.47,1/2/2019,2,61-0144-5 _ 1600.0
25031,2.1636,1/2/2019,2,53504420-2 _ 1600.0
32329,5.46,1/2/2019,2,10153603-107 _ 1103.0
32416,5.5059,1/2/2019,2,TPME477K010R0030 _ 1006.0
32418,5.5062,1/2/2019,2,68003091-101 _ 1064.0
24984,2.15,1/2/2019,2,2504035-224 _ 1009.0
32420,5.51,1/2/2019,2,076-01094-0002 _ 5210.0
24983,2.15,1/2/2019,2,097-00134-0031 _ 1009.0
32422,5.51,1/2/2019,2,CO7705 _ 1600.0
24982,2.15,1/2/2019,2,7026212-2 _ 1009.0
32424,5.512,1/2/2019,2,024-05065-0000 _ 5210.0
24989,2.15,1/2/2019,2,RNCF0805TKY200R//TE _ 1045.0
24981,2.15,1/2/2019,2,321-6054-001 _ 1009.0
32428,5.5192,1/2/2019,2,647-2000-008 _ 1095.0
32430,5.52,1/2/2019,2,0882-5 _ 1009.0
32432,5.52,1/2/2019,2,5186523-1 _ 1008.0
32434,5.52,1/2/2019,2,TFMR109 _ 1600.0
32436,5.5224,1/2/2019,2,8521863-23 _ 1073.0
32383,5.49,1/2/2019,2,106-00044-0038 _ 5210.0
32382,5.49,1/2/2019,2,076-00922-0002 _ 5210.0
25003,2.16,1/2/2019,2,51218-0021 _ 5010.0
25023,2.16,1/2/2019,2,46-1543-1 _ 1600.0
32331,5.46,1/2/2019,2,68008463-101 _ 1064.0
32334,5.46,1/2/2019,2,10073691-101 _ 1062.0
32336,5.46,1/2/2019,2,SC3765 _ 1600.0
32337,5.46,1/2/2019,2,BE200 _ 1600.0
25025,2.16,1/2/2019,2,A5784-2 _ 1600.0
25024,2.16,1/2/2019,2,46-1601-1 _ 1600.0
32380,5.485,1/2/2019,2,7019636 _ 1009.0
32509,5.6,1/2/2019,2,7005862-124 _ 1009.0
32340,5.4625,1/2/2019,2,55-0018-6 _ 1600.0
32343,5.4633,1/2/2019,2,55-1239-1 _ 1600.0
25021,2.16,1/2/2019,2,60-3503-7 _ 1600.0
32345,5.464,1/2/2019,2,48008-0006 _ 5010.0
32347,5.4646,1/2/2019,2,RC474 _ 1600.0
32348,5.4647,1/2/2019,2,4440225 _ 1600.0
25019,2.16,1/2/2019,2,6376-01MMPC5X1.1X2.9 _ 1064.0
32350,5.47,1/2/2019,2,019-03098-0000 _ 5210.0
25022,2.16,1/2/2019,2,JANTX1N963B1 _ 1600.0
24939,2.13,1/2/2019,2,66-2638-3 _ 1600.0
32507,5.6,1/2/2019,2,7030551-301 _ 1103.0
24940,2.13,1/2/2019,2,A2512-2 _ 1600.0
32492,5.5719,1/2/2019,2,4440160 _ 1600.0
24947,2.14,1/2/2019,2,7025979-104 _ 1103.0
32494,5.58,1/2/2019,2,321-2646-001 _ 5210.0
32472,5.55,1/2/2019,2,PF211 _ 1600.0
32471,5.55,1/2/2019,2,SC359 _ 1600.0
32470,5.55,1/2/2019,2,11-2668-1 _ 1600.0
24959,2.14,1/2/2019,2,68000455-101 _ 1064.0
24971,2.15,1/2/2019,2,401-0064-003 _ 5210.0
32446,5.5319,1/2/2019,2,JANTX1N5617US _ 1039.0
24970,2.15,1/2/2019,2,7026212-2 _ 5210.0
32448,5.5324,1/2/2019,2,7004976-3 _ 5210.0
24969,2.15,1/2/2019,2,431-0662-004 _ 5210.0
32450,5.5371,1/2/2019,2,9998638 _ 1600.0
32452,5.54,1/2/2019,2,047-05502-0002 _ 5210.0
24967,2.145,1/2/2019,2,22007616-001//U _ 1065.0
24949,2.14,1/2/2019,2,RNC50J7501BS _ 1006.0
32489,5.57,1/2/2019,2,047-12468-0003 _ 5210.0
32488,5.57,1/2/2019,2,7500141-85 _ 5210.0
24950,2.14,1/2/2019,2,AN565AC2H2 _ 1006.0
32175,5.34,1/2/2019,2,53501572-620 _ 1039.0
32177,5.34,1/2/2019,2,26021797-102 _ 1062.0
32165,5.34,1/2/2019,2,57000101-001 _ 5210.0
32322,5.46,1/2/2019,2,009-08397-0000 _ 5210.0
32323,5.46,1/2/2019,2,088-03113-0004 _ 5210.0
25033,2.167,1/2/2019,2,D55342K07B5B11R _ 1073.0
24958,2.14,1/2/2019,2,68000434-101 _ 1064.0
32496,5.58,1/2/2019,2,MC8228-01/.025//U _ 1064.0
24957,2.14,1/2/2019,2,10151370-106 _ 1064.0
24955,2.14,1/2/2019,2,22025164-004//U _ 1065.0
32478,5.5569,1/2/2019,2,A4212-10 _ 1600.0
32480,5.56,1/2/2019,2,5745081-1//TE _ 1045.0
32482,5.56,1/2/2019,2,34213027-001 _ 1039.0
32484,5.5603,1/2/2019,2,34206371-002 _ 1039.0
24951,2.14,1/2/2019,2,AN565AC2H3 _ 1006.0
32486,5.568,1/2/2019,2,4440182 _ 1600.0
32476,5.5552,1/2/2019,2,22006823-066 _ 1065.0
25065,2.1798,1/2/2019,2,13196 _ 1600.0
32454,5.5412,1/2/2019,2,26003945-110 _ 1062.0
24964,2.14,1/2/2019,2,AN4C23 _ 1600.0
32543,5.613,1/2/2019,2,32-4273-1 _ 1600.0
32545,5.615,1/2/2019,2,RNC50J1022BS _ 1006.0
32546,5.615,1/2/2019,2,RNC50J2132BS _ 1006.0
24920,2.1279,1/2/2019,2,7025979-104 _ 1009.0
32549,5.615,1/2/2019,2,22026397-001 _ 1065.0
24918,2.1278,1/2/2019,2,M55342K09B20D0R _ 1039.0
32551,5.62,1/2/2019,2,54002632-002 _ 1006.0
32553,5.62,1/2/2019,2,120-03921-1000 _ 1062.0
32542,5.6122,1/2/2019,2,60002314-1 _ 5210.0
32444,5.53,1/2/2019,2,9998804 _ 1600.0
24929,2.13,1/2/2019,2,106-00074-0068 _ 5210.0
24930,2.13,1/2/2019,2,106-00074-0069 _ 5210.0
32500,5.58,1/2/2019,2,A8434-1 _ 1600.0
32502,5.5842,1/2/2019,2,9998642 _ 1600.0
32504,5.59,1/2/2019,2,076-02926-0001 _ 1009.0
24922,2.1283,1/2/2019,2,53502307-198 _ 1600.0
32529,5.6051,1/2/2019,2,11-4147-1 _ 1600.0
32540,5.6108,1/2/2019,2,22001393-062 _ 1065.0
24924,2.13,1/2/2019,2,7021570-209 _ 5253.0
32460,5.55,1/2/2019,2,7020928 _ 5210.0
32461,5.55,1/2/2019,2,019-08095-0000 _ 5210.0
32462,5.55,1/2/2019,2,2504909-531 _ 5210.0
32463,5.55,1/2/2019,2,007-00099-0000 _ 5210.0
24963,2.14,1/2/2019,2,RR2421 _ 1600.0
32468,5.55,1/2/2019,2,10059235-101 _ 1062.0
32456,5.5417,1/2/2019,2,M55342K12B133ER _ 1039.0
32458,5.5423,1/2/2019,2,M55342E12B88A7R _ 1039.0
24945,2.14,1/2/2019,2,037-00022-0000 _ 5210.0
24944,2.14,1/2/2019,2,7012044-215 _ 5210.0
24928,2.13,1/2/2019,2,7511973-2 _ 5210.0
32532,5.61,1/2/2019,2,648-4164-002 _ 1009.0
32533,5.61,1/2/2019,2,7030614-400 _ 1009.0
24925,2.13,1/2/2019,2,4068066-319 _ 5253.0
32536,5.61,1/2/2019,2,D55342K07B12B3T _ 1006.0
32537,5.61,1/2/2019,2,D55342K07B2B00T _ 1006.0
32498,5.58,1/2/2019,2,7201-P3YZQE//TE _ 1039.0
24974,2.15,1/2/2019,2,106-00044-0075 _ 5210.0
32257,5.41,1/2/2019,2,102387-9 _ 1006.0
25067,2.18,1/2/2019,2,7019634-613 _ 5210.0
32658,5.7149,1/2/2019,2,55-0478-18 _ 1600.0
32785,5.79,1/2/2019,2,85Y0333//TE _ 1045.0
32642,5.7,1/2/2019,2,031-00428-0000 _ 1009.0
32640,5.7,1/2/2019,2,7028439-200 _ 5210.0
24886,2.1163,1/2/2019,2,34210364-001 _ 1039.0
32617,5.68,1/2/2019,2,53500319-8 _ 1039.0
32620,5.68,1/2/2019,2,91-1789-3 _ 1600.0
24884,2.1156,1/2/2019,2,7025979-104 _ 5210.0
32623,5.6883,1/2/2019,2,JANTX1N4482 _ 1600.0
32625,5.69,1/2/2019,2,53500982-628 _ 1009.0
32626,5.69,1/2/2019,2,405-9013-039 _ 1009.0
32641,5.7,1/2/2019,2,403-2057-002 _ 1009.0
32627,5.69,1/2/2019,2,18750018-0001 _ 1009.0
32631,5.69,1/2/2019,2,RNC50J8871BS _ 1006.0
32668,5.72,1/2/2019,2,4090528-977 _ 1009.0
32633,5.69,1/2/2019,2,52001351-5 _ 1073.0
24861,2.11,1/2/2019,2,344-0147-002 _ 5210.0
32665,5.72,1/2/2019,2,122-60013-0000 _ 5210.0
32615,5.6793,1/2/2019,2,10493-9 _ 1600.0
24872,2.11,1/2/2019,2,52000823-24 _ 1073.0
32647,5.7,1/2/2019,2,22023558-001 _ 1065.0
24871,2.11,1/2/2019,2,52000823-12 _ 1073.0
32650,5.71,1/2/2019,2,371-0120-001 _ 5210.0
24869,2.11,1/2/2019,2,22007151-004 _ 1065.0
32652,5.71,1/2/2019,2,2503771-134 _ 1009.0
32654,5.71,1/2/2019,2,11-3342-1 _ 1600.0
32655,5.71,1/2/2019,2,46-1613-1 _ 1600.0
32645,5.7,1/2/2019,2,76650-0065//TE _ 1045.0
24867,2.11,1/2/2019,2,54-140//N _ 1006.0
32660,5.7186,1/2/2019,2,34202416-001 _ 1039.0
32662,5.72,1/2/2019,2,624-0024-989 _ 1095.0
24863,2.11,1/2/2019,2,155-0396-001 _ 5210.0
32664,5.72,1/2/2019,2,8064098-0503 _ 5210.0
24862,2.11,1/2/2019,2,643-0715-004 _ 5210.0
24877,2.11,1/2/2019,2,DE030 _ 1600.0
32635,5.69,1/2/2019,2,31-6381-1 _ 1600.0
32636,5.69,1/2/2019,2,55-0099-2 _ 1600.0
24719,2.07,1/2/2019,2,037-00013-0001 _ 5210.0
32954,5.91,1/2/2019,2,TR234 _ 1600.0
24718,2.07,1/2/2019,2,53502201-2 _ 5210.0
32956,5.9167,1/2/2019,2,5186842-1 _ 1008.0
32935,5.9,1/2/2019,2,7208SYZQE//TE _ 1039.0
32933,5.9,1/2/2019,2,SM-B-707856P010 _ 1064.0
24730,2.07,1/2/2019,2,7006940-43 _ 1009.0
24732,2.07,1/2/2019,2,ADG1219BRJZ _ 1045.0
32906,5.88,1/2/2019,2,10150025-146 _ 1064.0
32907,5.88,1/2/2019,2,10071580-101 _ 1064.0
24742,2.08,1/2/2019,2,4051859-410 _ 5253.0
32910,5.88,1/2/2019,2,SC087 _ 1600.0
24740,2.0785,1/2/2019,2,2500925-53 _ 1009.0
32913,5.89,1/2/2019,2,32-4275-1 _ 1600.0
32914,5.89,1/2/2019,2,53003523-14 _ 1600.0
32952,5.91,1/2/2019,2,M24308/4-1F _ 1064.0
32951,5.91,1/2/2019,2,10153065-201 _ 1064.0
24720,2.07,1/2/2019,2,120-03954-0001 _ 5210.0
32949,5.91,1/2/2019,2,D55342E07B100AR _ 1045.0
24876,2.11,1/2/2019,2,M39014-05-2013 _ 1600.0
32638,5.697,1/2/2019,2,53505227-1 _ 1039.0
24875,2.11,1/2/2019,2,ZCT1307 _ 1600.0
24881,2.1124,1/2/2019,2,46-1803-1 _ 1600.0
24802,2.1,1/2/2019,2,019-02405-0009 _ 5210.0
32787,5.79,1/2/2019,2,M55342E12B25B5R _ 1039.0
24801,2.1,1/2/2019,2,7002204-2 _ 5210.0
32613,5.6773,1/2/2019,2,53502675-1 _ 1600.0
32937,5.9,1/2/2019,2,CO924 _ 1600.0
32941,5.9032,1/2/2019,2,4440313 _ 1600.0
32943,5.91,1/2/2019,2,057-50024-0005 _ 5010.0
24723,2.07,1/2/2019,2,120-03537-0001 _ 5210.0
32945,5.91,1/2/2019,2,53000904-1 _ 5210.0
24722,2.07,1/2/2019,2,089-06293-0004 _ 5210.0
32947,5.91,1/2/2019,2,4049797-401 _ 1009.0
24721,2.07,1/2/2019,2,102-00095-0000 _ 5210.0
32938,5.9,1/2/2019,2,MISC3994 _ 1600.0
24737,2.07,1/2/2019,2,9998490 _ 1600.0
24888,2.118,1/2/2019,2,530-0324-002 _ 1095.0
32581,5.65,1/2/2019,2,10284-0027 _ 1009.0
24825,2.1,1/2/2019,2,8529018 _ 1073.0
32742,5.765,1/2/2019,2,66-0998-1 _ 1600.0
32730,5.76,1/2/2019,2,B57800K0103A001 _ 1006.0
32744,5.768,1/2/2019,2,RH235 _ 1600.0
32746,5.77,1/2/2019,2,7001775-341 _ 5210.0
24821,2.1,1/2/2019,2,76SB10ST//N _ 1006.0
32748,5.77,1/2/2019,2,53000402-1 _ 1062.0
32750,5.77,1/2/2019,2,53004013-2 _ 1600.0
32752,5.78,1/2/2019,2,53502461-22 _ 5210.0
32753,5.78,1/2/2019,2,53502461-26 _ 5210.0
32754,5.78,1/2/2019,2,403-8008-006 _ 5210.0
32755,5.78,1/2/2019,2,7500003-211 _ 5210.0
24822,2.1,1/2/2019,2,LM139ADR _ 1006.0
32673,5.72,1/2/2019,2,9999145 _ 1600.0
32672,5.72,1/2/2019,2,60-5293-1 _ 1600.0
32739,5.7644,1/2/2019,2,530-0829-001 _ 1095.0
32669,5.72,1/2/2019,2,4020164-124 _ 1009.0
32738,5.7602,1/2/2019,2,2080385-0011 _ 1009.0
32736,5.76,1/2/2019,2,MS27291-3 _ 1600.0
24807,2.1,1/2/2019,2,151-5056-027 _ 5210.0
32777,5.79,1/2/2019,2,4088220-1 _ 5253.0
24806,2.1,1/2/2019,2,030-02511-0004 _ 5210.0
32779,5.79,1/2/2019,2,402-6070-222 _ 5010.0
32780,5.79,1/2/2019,2,4084459-977 _ 5010.0
24805,2.1,1/2/2019,2,120-03247-0002 _ 5210.0
24804,2.1,1/2/2019,2,089-06167-0007 _ 5210.0
32783,5.79,1/2/2019,2,120-03926-0001 _ 5210.0
24803,2.1,1/2/2019,2,009-08426-0000 _ 5210.0
32762,5.78,1/2/2019,2,249-7968-3332-504F//TE _ 1045.0
24817,2.1,1/2/2019,2,7018435-386 _ 1009.0
24818,2.1,1/2/2019,2,04750716-0001 _ 1009.0
32756,5.78,1/2/2019,2,106-00146-5R6D _ 5210.0
32732,5.76,1/2/2019,2,5187047-11 _ 1073.0
32734,5.76,1/2/2019,2,68003124-101 _ 1064.0
24826,2.1,1/2/2019,2,1902481-86 _ 1073.0
32589,5.651,1/2/2019,2,53504433-10 _ 1600.0
24899,2.12,1/2/2019,2,643-0676-011 _ 5210.0
32591,5.6578,1/2/2019,2,9998647 _ 1600.0
24912,2.12,1/2/2019,2,CO69884 _ 1600.0
32564,5.6358,1/2/2019,2,M55342E12B75B0R _ 1045.0
24911,2.12,1/2/2019,2,60-4970-1 _ 1600.0
32566,5.6375,1/2/2019,2,7015689-151 _ 1009.0
24910,2.12,1/2/2019,2,10877-1 _ 1600.0
32568,5.64,1/2/2019,2,120-08030-0011 _ 5210.0
32611,5.67,1/2/2019,2,46-4081-1 _ 1600.0
32569,5.64,1/2/2019,2,088-00628-0000 _ 5210.0
32572,5.64,1/2/2019,2,56007334-004 _ 1045.0
32573,5.64,1/2/2019,2,V62/12636-01XE _ 1045.0
32576,5.64,1/2/2019,2,53504010-1 _ 1039.0
24905,2.12,1/2/2019,2,7013065-809 _ 1009.0
32578,5.6449,1/2/2019,2,60-3481-1 _ 1600.0
32579,5.65,1/2/2019,2,7002020-3 _ 5210.0
24904,2.12,1/2/2019,2,648-1261-002 _ 1009.0
32562,5.63,1/2/2019,2,56002449-001//TE _ 1045.0
32560,5.63,1/2/2019,2,047-09647-0001 _ 5210.0
32583,5.65,1/2/2019,2,4003102-314 _ 1073.0
32585,5.65,1/2/2019,2,4020636-6 _ 1064.0
24898,2.12,1/2/2019,2,53002188-1 _ 5210.0
32593,5.66,1/2/2019,2,4067377-1 _ 1009.0
32595,5.66,1/2/2019,2,RLR20C9102GS _ 1073.0
24896,2.12,1/2/2019,2,4073677-202 _ 5253.0
32597,5.66,1/2/2019,2,11-6549-1 _ 1600.0
32598,5.66,1/2/2019,2,71-0762-1 _ 1600.0
32601,5.6633,1/2/2019,2,M55342K11B1F00R _ 1039.0
24908,2.12,1/2/2019,2,V62/06626-03XE _ 1039.0
24893,2.12,1/2/2019,2,509-3002-001 _ 1095.0
24892,2.12,1/2/2019,2,322-5067-001 _ 1095.0
32605,5.67,1/2/2019,2,53502461-18 _ 5210.0
32606,5.67,1/2/2019,2,009-07314-0000 _ 5210.0
24890,2.1188,1/2/2019,2,A2482 _ 1600.0
32609,5.67,1/2/2019,2,RWR89S1R00FR _ 1073.0
24900,2.12,1/2/2019,2,133-00143-0017 _ 5210.0
32587,5.65,1/2/2019,2,4440010 _ 1600.0
32603,5.6668,1/2/2019,2,34096918-04-04 _ 1045.0
32958,5.9167,1/2/2019,2,6332-01MMRR.625X1.0 _ 1064.0
32917,5.8942,1/2/2019,2,NAS1831AC3A14 _ 1073.0
32919,5.9,1/2/2019,2,7000051-125 _ 5210.0
32846,5.84,1/2/2019,2,9998505 _ 1600.0
32875,5.86,1/2/2019,2,105-0133-001 _ 5210.0
24758,2.08,1/2/2019,2,60-1066-3 _ 1600.0
32879,5.86,1/2/2019,2,10150025-120 _ 1064.0
24756,2.08,1/2/2019,2,MC68008271-01 _ 1064.0
32881,5.86,1/2/2019,2,RLR07C1002FP _ 1062.0
32883,5.86,1/2/2019,2,9999467 _ 1600.0
24754,2.08,1/2/2019,2,N002-002-BL _ 1006.0
32885,5.8607,1/2/2019,2,M39029-4-113 _ 5253.0
32874,5.86,1/2/2019,2,401-9147-005 _ 5210.0
32887,5.8667,1/2/2019,2,7027210-914 _ 1009.0
32890,5.87,1/2/2019,2,078-00295-0001 _ 5210.0
24751,2.08,1/2/2019,2,10251-0058 _ 1009.0
32893,5.87,1/2/2019,2,NS5149 _ 1600.0
32844,5.84,1/2/2019,2,10151463-101 _ 1064.0
32895,5.8757,1/2/2019,2,31-4662-2 _ 1600.0
32842,5.84,1/2/2019,2,D55342K07B68E1R _ 1006.0
32812,5.82,1/2/2019,2,9998488 _ 1600.0
24799,2.0994,1/2/2019,2,10165037-101 _ 1064.0
32793,5.8,1/2/2019,2,53503108-1 _ 1062.0
32795,5.8014,1/2/2019,2,ADA4896-2ARMZ _ 1045.0
24797,2.0988,1/2/2019,2,68001552-102 _ 1064.0
32797,5.81,1/2/2019,2,754-1098-002 _ 5210.0
32799,5.81,1/2/2019,2,3180310362 _ 1009.0
24775,2.09,1/2/2019,2,401-0064-004 _ 1009.0
24795,2.0985,1/2/2019,2,75001671-001 _ 1095.0
32803,5.8133,1/2/2019,2,4032147 _ 5210.0
24793,2.0943,1/2/2019,2,60-3397-3 _ 1600.0
32805,5.82,1/2/2019,2,57000107-001 _ 5210.0
32806,5.82,1/2/2019,2,088-01400-0002 _ 5210.0
32809,5.82,1/2/2019,2,7025079-2 _ 1009.0
24790,2.09,1/2/2019,2,BR068 _ 1600.0
32811,5.82,1/2/2019,2,61-2271-3 _ 1600.0
32801,5.81,1/2/2019,2,68009426-001 _ 1064.0
